# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
36.50 0.7580 -5.2867e-1 3.6178e-1 -5.3140e-1
36.60 0.7437 -5.1965e-1 3.5609e-1 -5.2466e-1
36.70 0.7297 -5.1063e-1 3.5030e-1 -5.1797e-1
36.80 0.7160 -5.0167e-1 3.4442e-1 -5.1131e-1
36.90 0.7025 -4.9285e-1 3.3861e-1 -5.0467e-1
37.00 0.6892 -4.8421e-1 3.3300e-1 -4.9803e-1
37.10 0.6761 -4.7580e-1 3.2766e-1 -4.9139e-1
37.20 0.6631 -4.6766e-1 3.2260e-1 -4.8474e-1
37.30 0.6502 -4.5984e-1 3.1789e-1 -4.7808e-1
37.40 0.6376 -4.5232e-1 3.1357e-1 -4.7142e-1
37.50 0.6251 -4.4504e-1 3.0968e-1 -4.6478e-1
37.60 0.6128 -4.3792e-1 3.0611e-1 -4.5817e-1
37.70 0.6008 -4.3087e-1 3.0266e-1 -4.5160e-1
37.80 0.5889 -4.2385e-1 2.9913e-1 -4.4508e-1
37.90 0.5773 -4.1688e-1 2.9544e-1 -4.3858e-1
38.00 0.5658 -4.1002e-1 2.9169e-1 -4.3212e-1
38.10 0.5546 -4.0331e-1 2.8803e-1 -4.2567e-1
38.20 0.5434 -3.9674e-1 2.8458e-1 -4.1925e-1
38.30 0.5325 -3.9029e-1 2.8132e-1 -4.1287e-1
38.40 0.5218 -3.8394e-1 2.7816e-1 -4.0652e-1
38.50 0.5112 -3.7767e-1 2.7504e-1 -4.0023e-1
38.60 0.5009 -3.7146e-1 2.7194e-1 -3.9399e-1
38.70 0.4907 -3.6527e-1 2.6885e-1 -3.8783e-1
38.80 0.4808 -3.5905e-1 2.6574e-1 -3.8173e-1
38.90 0.4711 -3.5280e-1 2.6251e-1 -3.7571e-1
39.00 0.4616 -3.4654e-1 2.5911e-1 -3.6974e-1
39.10 0.4523 -3.4030e-1 2.5556e-1 -3.6382e-1
39.20 0.4431 -3.3414e-1 2.5199e-1 -3.5794e-1
39.30 0.4340 -3.2808e-1 2.4852e-1 -3.5208e-1
39.40 0.4250 -3.2211e-1 2.4518e-1 -3.4624e-1
39.50 0.4162 -3.1625e-1 2.4192e-1 -3.4042e-1
39.60 0.4074 -3.1053e-1 2.3871e-1 -3.3460e-1
39.70 0.3987 -3.0498e-1 2.3557e-1 -3.2878e-1
39.80 0.3900 -2.9962e-1 2.3257e-1 -3.2297e-1
39.90 0.3815 -2.9447e-1 2.2977e-1 -3.1718e-1
40.00 0.3731 -2.8949e-1 2.2725e-1 -3.1142e-1
40.10 0.3649 -2.8464e-1 2.2499e-1 -3.0570e-1
40.20 0.3567 -2.7987e-1 2.2287e-1 -3.0004e-1
40.30 0.3488 -2.7515e-1 2.2079e-1 -2.9444e-1
40.40 0.3409 -2.7047e-1 2.1873e-1 -2.8890e-1
40.50 0.3333 -2.6583e-1 2.1674e-1 -2.8342e-1
40.60 0.3257 -2.6121e-1 2.1482e-1 -2.7801e-1
40.70 0.3184 -2.5659e-1 2.1286e-1 -2.7265e-1
40.80 0.3111 -2.5194e-1 2.1070e-1 -2.6736e-1
40.90 0.3040 -2.4727e-1 2.0824e-1 -2.6213e-1
41.00 0.2970 -2.4261e-1 2.0550e-1 -2.5696e-1
41.10 0.2902 -2.3798e-1 2.0256e-1 -2.5186e-1
41.20 0.2834 -2.3341e-1 1.9948e-1 -2.4681e-1
