# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
64.30 0.0062 6.1413e-3 8.0278e-5 -6.1627e-3
64.40 0.0061 6.0714e-3 7.8202e-5 -6.0922e-3
64.50 0.0060 6.0019e-3 7.6183e-5 -6.0221e-3
64.60 0.0060 5.9329e-3 7.4218e-5 -5.9525e-3
64.70 0.0059 5.8645e-3 7.2305e-5 -5.8835e-3
64.80 0.0058 5.7965e-3 7.0443e-5 -5.8150e-3
64.90 0.0058 5.7290e-3 6.8630e-5 -5.7470e-3
65.00 0.0057 5.6621e-3 6.6864e-5 -5.6796e-3
65.10 0.0056 5.5958e-3 6.5145e-5 -5.6128e-3
65.20 0.0056 5.5300e-3 6.3470e-5 -5.5465e-3
65.30 0.0055 5.4648e-3 6.1839e-5 -5.4809e-3
65.40 0.0054 5.4002e-3 6.0249e-5 -5.4158e-3
65.50 0.0054 5.3362e-3 5.8701e-5 -5.3514e-3
65.60 0.0053 5.2728e-3 5.7193e-5 -5.2875e-3
65.70 0.0052 5.2099e-3 5.5723e-5 -5.2243e-3
65.80 0.0052 5.1477e-3 5.4291e-5 -5.1617e-3
65.90 0.0051 5.0861e-3 5.2896e-5 -5.0997e-3
66.00 0.0051 5.0251e-3 5.1536e-5 -5.0383e-3
66.10 0.0050 4.9647e-3 5.0212e-5 -4.9775e-3
66.20 0.0049 4.9049e-3 4.8921e-5 -4.9174e-3
66.30 0.0049 4.8458e-3 4.7663e-5 -4.8579e-3
66.40 0.0048 4.7872e-3 4.6437e-5 -4.7990e-3
66.50 0.0048 4.7293e-3 4.5243e-5 -4.7408e-3
66.60 0.0047 4.6720e-3 4.4079e-5 -4.6832e-3
66.70 0.0046 4.6153e-3 4.2946e-5 -4.6262e-3
66.80 0.0046 4.5592e-3 4.1841e-5 -4.5698e-3
66.90 0.0045 4.5038e-3 4.0764e-5 -4.5140e-3
67.00 0.0045 4.4489e-3 3.9715e-5 -4.4589e-3
67.10 0.0044 4.3946e-3 3.8693e-5 -4.4044e-3
67.20 0.0044 4.3410e-3 3.7697e-5 -4.3505e-3
67.30 0.0043 4.2880e-3 3.6726e-5 -4.2972e-3
67.40 0.0043 4.2355e-3 3.5781e-5 -4.2445e-3
67.50 0.0042 4.1837e-3 3.4859e-5 -4.1924e-3
67.60 0.0041 4.1324e-3 3.3962e-5 -4.1409e-3
67.70 0.0041 4.0818e-3 3.3087e-5 -4.0900e-3
67.80 0.0040 4.0317e-3 3.2235e-5 -4.0397e-3
67.90 0.0040 3.9822e-3 3.1405e-5 -3.9900e-3
68.00 0.0039 3.9333e-3 3.0596e-5 -3.9409e-3
68.10 0.0039 3.8850e-3 2.9808e-5 -3.8924e-3
68.20 0.0039 3.8372e-3 2.9040e-5 -3.8444e-3
68.30 0.0038 3.7900e-3 2.8293e-5 -3.7970e-3
68.40 0.0038 3.7434e-3 2.7564e-5 -3.7502e-3
68.50 0.0037 3.6973e-3 2.6854e-5 -3.7039e-3
68.60 0.0037 3.6518e-3 2.6163e-5 -3.6582e-3
68.70 0.0036 3.6068e-3 2.5489e-5 -3.6131e-3
68.80 0.0036 3.5624e-3 2.4833e-5 -3.5684e-3
68.90 0.0035 3.5184e-3 2.4194e-5 -3.5244e-3
69.00 0.0035 3.4751e-3 2.3571e-5 -3.4808e-3
69.10 0.0034 3.4322e-3 2.2964e-5 -3.4378e-3
69.20 0.0034 3.3899e-3 2.2373e-5 -3.3953e-3
69.30 0.0034 3.3481e-3 2.1798e-5 -3.3534e-3
69.40 0.0033 3.3067e-3 2.1237e-5 -3.3119e-3
69.50 0.0033 3.2659e-3 2.0691e-5 -3.2709e-3
69.60 0.0032 3.2256e-3 2.0158e-5 -3.2305e-3
69.70 0.0032 3.1858e-3 1.9640e-5 -3.1905e-3
69.80 0.0032 3.1464e-3 1.9135e-5 -3.1511e-3
69.90 0.0031 3.1076e-3 1.8643e-5 -3.1121e-3
70.00 0.0031 3.0692e-3 1.8164e-5 -3.0736e-3
70.10 0.0030 3.0313e-3 1.7697e-5 -3.0356e-3
70.20 0.0030 2.9939e-3 1.7242e-5 -2.9980e-3
70.30 0.0030 2.9569e-3 1.6799e-5 -2.9609e-3
70.40 0.0029 2.9204e-3 1.6368e-5 -2.9243e-3
70.50 0.0029 2.8843e-3 1.5947e-5 -2.8881e-3
70.60 0.0029 2.8487e-3 1.5538e-5 -2.8524e-3
70.70 0.0028 2.8135e-3 1.5139e-5 -2.8171e-3
70.80 0.0028 2.7788e-3 1.4751e-5 -2.7823e-3
70.90 0.0028 2.7444e-3 1.4373e-5 -2.7479e-3
71.00 0.0027 2.7105e-3 1.4004e-5 -2.7139e-3
71.10 0.0027 2.6771e-3 1.3645e-5 -2.6803e-3
71.20 0.0027 2.6440e-3 1.3295e-5 -2.6472e-3
71.30 0.0026 2.6114e-3 1.2955e-5 -2.6144e-3
71.40 0.0026 2.5791e-3 1.2623e-5 -2.5821e-3
71.50 0.0026 2.5473e-3 1.2299e-5 -2.5502e-3
71.60 0.0025 2.5158e-3 1.1985e-5 -2.5187e-3
71.70 0.0025 2.4848e-3 1.1678e-5 -2.4875e-3
71.80 0.0025 2.4541e-3 1.1379e-5 -2.4568e-3
71.90 0.0024 2.4238e-3 1.1088e-5 -2.4264e-3
72.00 0.0024 2.3939e-3 1.0804e-5 -2.3965e-3
72.10 0.0024 2.3644e-3 1.0528e-5 -2.3669e-3
72.20 0.0023 2.3352e-3 1.0259e-5 -2.3376e-3
72.30 0.0023 2.3064e-3 9.9970e-6 -2.3087e-3
72.40 0.0023 2.2780e-3 9.7417e-6 -2.2802e-3
72.50 0.0023 2.2499e-3 9.4929e-6 -2.2521e-3
72.60 0.0022 2.2221e-3 9.2505e-6 -2.2243e-3
72.70 0.0022 2.1947e-3 9.0144e-6 -2.1968e-3
72.80 0.0022 2.1676e-3 8.7844e-6 -2.1697e-3
72.90 0.0021 2.1409e-3 8.5603e-6 -2.1429e-3
73.00 0.0021 2.1145e-3 8.3420e-6 -2.1164e-3
73.10 0.0021 2.0884e-3 8.1294e-6 -2.0903e-3
73.20 0.0021 2.0627e-3 7.9222e-6 -2.0645e-3
73.30 0.0020 2.0373e-3 7.7203e-6 -2.0391e-3
73.40 0.0020 2.0122e-3 7.5236e-6 -2.0139e-3
73.50 0.0020 1.9874e-3 7.3320e-6 -1.9891e-3
73.60 0.0020 1.9629e-3 7.1453e-6 -1.9645e-3
73.70 0.0019 1.9387e-3 6.9634e-6 -1.9403e-3
73.80 0.0019 1.9148e-3 6.7862e-6 -1.9164e-3
73.90 0.0019 1.8912e-3 6.6136e-6 -1.8927e-3
74.00 0.0019 1.8679e-3 6.4454e-6 -1.8694e-3
74.10 0.0018 1.8449e-3 6.2815e-6 -1.8464e-3
74.20 0.0018 1.8222e-3 6.1218e-6 -1.8236e-3
74.30 0.0018 1.7998e-3 5.9662e-6 -1.8011e-3
74.40 0.0018 1.7776e-3 5.8146e-6 -1.7789e-3
74.50 0.0018 1.7557e-3 5.6669e-6 -1.7570e-3
74.60 0.0017 1.7341e-3 5.5230e-6 -1.7354e-3
74.70 0.0017 1.7127e-3 5.3827e-6 -1.7140e-3
74.80 0.0017 1.6917e-3 5.2461e-6 -1.6929e-3
74.90 0.0017 1.6708e-3 5.1130e-6 -1.6720e-3
75.00 0.0017 1.6503e-3 4.9833e-6 -1.6514e-3
75.10 0.0016 1.6300e-3 4.8569e-6 -1.6311e-3
75.20 0.0016 1.6099e-3 4.7337e-6 -1.6110e-3
75.30 0.0016 1.5901e-3 4.6137e-6 -1.5912e-3
75.40 0.0016 1.5706e-3 4.4968e-6 -1.5716e-3
75.50 0.0016 1.5512e-3 4.3828e-6 -1.5522e-3
75.60 0.0015 1.5322e-3 4.2718e-6 -1.5331e-3
75.70 0.0015 1.5133e-3 4.1636e-6 -1.5143e-3
75.80 0.0015 1.4947e-3 4.0582e-6 -1.4956e-3
75.90 0.0015 1.4763e-3 3.9554e-6 -1.4772e-3
76.00 0.0015 1.4582e-3 3.8553e-6 -1.4591e-3
76.10 0.0014 1.4403e-3 3.7578e-6 -1.4411e-3
76.20 0.0014 1.4226e-3 3.6627e-6 -1.4234e-3
76.30 0.0014 1.4051e-3 3.5701e-6 -1.4059e-3
76.40 0.0014 1.3878e-3 3.4798e-6 -1.3886e-3
76.50 0.0014 1.3708e-3 3.3919e-6 -1.3715e-3
76.60 0.0014 1.3539e-3 3.3061e-6 -1.3547e-3
76.70 0.0013 1.3373e-3 3.2226e-6 -1.3380e-3
76.80 0.0013 1.3209e-3 3.1412e-6 -1.3216e-3
76.90 0.0013 1.3046e-3 3.0619e-6 -1.3053e-3
77.00 0.0013 1.2886e-3 2.9846e-6 -1.2893e-3
77.10 0.0013 1.2728e-3 2.9092e-6 -1.2734e-3
77.20 0.0013 1.2572e-3 2.8358e-6 -1.2578e-3
77.30 0.0012 1.2417e-3 2.7643e-6 -1.2423e-3
77.40 0.0012 1.2265e-3 2.6945e-6 -1.2271e-3
77.50 0.0012 1.2114e-3 2.6266e-6 -1.2120e-3
77.60 0.0012 1.1966e-3 2.5603e-6 -1.1971e-3
77.70 0.0012 1.1819e-3 2.4958e-6 -1.1824e-3
77.80 0.0012 1.1674e-3 2.4329e-6 -1.1679e-3
77.90 0.0012 1.1530e-3 2.3716e-6 -1.1536e-3
78.00 0.0011 1.1389e-3 2.3119e-6 -1.1394e-3
78.10 0.0011 1.1249e-3 2.2536e-6 -1.1254e-3
78.20 0.0011 1.1111e-3 2.1969e-6 -1.1116e-3
78.30 0.0011 1.0975e-3 2.1416e-6 -1.0980e-3
78.40 0.0011 1.0840e-3 2.0877e-6 -1.0845e-3
78.50 0.0011 1.0708e-3 2.0351e-6 -1.0712e-3
78.60 0.0011 1.0576e-3 1.9839e-6 -1.0581e-3
78.70 0.0010 1.0447e-3 1.9340e-6 -1.0451e-3
78.80 0.0010 1.0319e-3 1.8854e-6 -1.0323e-3
78.90 0.0010 1.0192e-3 1.8380e-6 -1.0196e-3
79.00 0.0010 1.0067e-3 1.7918e-6 -1.0071e-3
79.10 0.0010 9.9438e-4 1.7468e-6 -9.9476e-4
79.20 0.0010 9.8219e-4 1.7029e-6 -9.8256e-4
79.30 0.0010 9.7016e-4 1.6601e-6 -9.7052e-4
79.40 0.0010 9.5827e-4 1.6184e-6 -9.5862e-4
79.50 0.0009 9.4654e-4 1.5778e-6 -9.4688e-4
79.60 0.0009 9.3494e-4 1.5382e-6 -9.3527e-4
79.70 0.0009 9.2349e-4 1.4996e-6 -9.2382e-4
79.80 0.0009 9.1218e-4 1.4619e-6 -9.1250e-4
79.90 0.0009 9.0101e-4 1.4253e-6 -9.0132e-4
