# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
27.50 1.6987 -6.1126e0 3.6243e0 -8.1707e-1
27.60 1.6170 -5.9855e0 3.4957e0 -8.0151e-1
27.70 1.5371 -5.8536e0 3.3096e0 -7.8499e-1
27.80 1.4590 -5.7242e0 3.0829e0 -7.6752e-1
27.90 1.3834 -5.6032e0 2.8531e0 -7.4927e-1
28.00 1.3111 -5.4931e0 2.6587e0 -7.3047e-1
28.10 1.2420 -5.3932e0 2.5160e0 -7.1120e-1
28.20 1.1744 -5.3045e0 2.4160e0 -6.9101e-1
28.30 1.1057 -5.2344e0 2.3600e0 -6.6902e-1
28.40 1.0347 -5.1899e0 2.3753e0 -6.4467e-1
28.50 0.9631 -5.1670e0 2.4732e0 -6.1830e-1
28.60 0.8937 -5.1529e0 2.6237e0 -5.9088e-1
28.70 0.8287 -5.1348e0 2.7818e0 -5.6339e-1
28.80 0.7688 -5.1061e0 2.9149e0 -5.3645e-1
28.90 0.7145 -5.0646e0 3.0065e0 -5.1056e-1
29.00 0.6660 -5.0090e0 3.0491e0 -4.8621e-1
29.10 0.6231 -4.9398e0 3.0397e0 -4.6371e-1
29.20 0.5848 -4.8608e0 2.9872e0 -4.4278e-1
29.30 0.5496 -4.7785e0 2.9141e0 -4.2279e-1
29.40 0.5160 -4.6990e0 2.8425e0 -4.0307e-1
29.50 0.4834 -4.6256e0 2.7815e0 -3.8330e-1
29.60 0.4520 -4.5593e0 2.7349e0 -3.6362e-1
29.70 0.4223 -4.4994e0 2.7045e0 -3.4448e-1
29.80 0.3952 -4.4441e0 2.6926e0 -3.2643e-1
29.90 0.3708 -4.3916e0 2.7003e0 -3.0982e-1
30.00 0.3492 -4.3400e0 2.7227e0 -2.9471e-1
30.10 0.3298 -4.2873e0 2.7460e0 -2.8095e-1
30.20 0.3123 -4.2323e0 2.7562e0 -2.6827e-1
30.30 0.2962 -4.1745e0 2.7459e0 -2.5639e-1
30.40 0.2809 -4.1142e0 2.7136e0 -2.4491e-1
30.50 0.2654 -4.0543e0 2.6665e0 -2.3308e-1
30.60 0.2484 -4.0002e0 2.6237e0 -2.1994e-1
30.70 0.2292 -3.9574e0 2.6109e0 -2.0480e-1
30.80 0.2079 -3.9275e0 2.6426e0 -1.8774e-1
30.90 0.1858 -3.9068e0 2.7114e0 -1.6953e-1
31.00 0.1640 -3.8893e0 2.7975e0 -1.5124e-1
31.10 0.1436 -3.8689e0 2.8806e0 -1.3379e-1
31.20 0.1252 -3.8407e0 2.9401e0 -1.1769e-1
31.30 0.1086 -3.8024e0 2.9569e0 -1.0287e-1
31.40 0.0928 -3.7561e0 2.9253e0 -8.8636e-2
31.50 0.0770 -3.7072e0 2.8617e0 -7.4118e-2
31.60 0.0606 -3.6612e0 2.7938e0 -5.8838e-2
31.70 0.0439 -3.6196e0 2.7395e0 -4.2925e-2
31.80 0.0272 -3.5812e0 2.6990e0 -2.6821e-2
31.90 0.0109 -3.5440e0 2.6649e0 -1.0828e-2
32.00 -0.0049 -3.5075e0 2.6327e0 4.9514e-3
32.10 -0.0202 -3.4712e0 2.6015e0 2.0413e-2
32.20 -0.0349 -3.4347e0 2.5702e0 3.5472e-2
32.30 -0.0489 -3.3976e0 2.5381e0 5.0123e-2
32.40 -0.0625 -3.3605e0 2.5055e0 6.4445e-2
32.50 -0.0755 -3.3238e0 2.4744e0 7.8437e-2
32.60 -0.0879 -3.2875e0 2.4460e0 9.1877e-2
32.70 -0.0993 -3.2504e0 2.4186e0 1.0443e-1
32.80 -0.1097 -3.2117e0 2.3898e0 1.1592e-1
32.90 -0.1191 -3.1713e0 2.3582e0 1.2653e-1
33.00 -0.1281 -3.1302e0 2.3265e0 1.3668e-1
33.10 -0.1370 -3.0902e0 2.3011e0 1.4688e-1
33.20 -0.1462 -3.0524e0 2.2869e0 1.5745e-1
33.30 -0.1558 -3.0167e0 2.2817e0 1.6855e-1
33.40 -0.1658 -2.9828e0 2.2785e0 1.8034e-1
33.50 -0.1766 -2.9514e0 2.2737e0 1.9312e-1
33.60 -0.1882 -2.9233e0 2.2708e0 2.0702e-1
33.70 -0.2003 -2.8986e0 2.2729e0 2.2181e-1
33.80 -0.2127 -2.8755e0 2.2763e0 2.3696e-1
33.90 -0.2247 -2.8519e0 2.2733e0 2.5189e-1
34.00 -0.2360 -2.8269e0 2.2596e0 2.6621e-1
34.10 -0.2467 -2.8004e0 2.2368e0 2.7978e-1
34.20 -0.2567 -2.7730e0 2.2097e0 2.9260e-1
34.30 -0.2660 -2.7452e0 2.1828e0 3.0472e-1
34.40 -0.2748 -2.7177e0 2.1589e0 3.1624e-1
34.50 -0.2831 -2.6911e0 2.1410e0 3.2726e-1
34.60 -0.2909 -2.6652e0 2.1307e0 3.3769e-1
34.70 -0.2981 -2.6389e0 2.1239e0 3.4728e-1
34.80 -0.3044 -2.6108e0 2.1122e0 3.5586e-1
34.90 -0.3102 -2.5805e0 2.0897e0 3.6363e-1
35.00 -0.3156 -2.5493e0 2.0577e0 3.7106e-1
35.10 -0.3211 -2.5190e0 2.0233e0 3.7860e-1
35.20 -0.3268 -2.4907e0 1.9933e0 3.8652e-1
35.30 -0.3328 -2.4650e0 1.9709e0 3.9482e-1
35.40 -0.3390 -2.4415e0 1.9563e0 4.0347e-1
35.50 -0.3454 -2.4200e0 1.9488e0 4.1252e-1
35.60 -0.3521 -2.4006e0 1.9475e0 4.2210e-1
35.70 -0.3593 -2.3834e0 1.9523e0 4.3232e-1
35.80 -0.3668 -2.3685e0 1.9646e0 4.4310e-1
35.90 -0.3744 -2.3554e0 1.9846e0 4.5405e-1
36.00 -0.3816 -2.3425e0 2.0079e0 4.6457e-1
36.10 -0.3880 -2.3278e0 2.0257e0 4.7409e-1
36.20 -0.3936 -2.3103e0 2.0309e0 4.8226e-1
36.30 -0.3981 -2.2897e0 2.0219e0 4.8895e-1
36.40 -0.4017 -2.2663e0 2.0011e0 4.9432e-1
36.50 -0.4046 -2.2411e0 1.9731e0 4.9870e-1
36.60 -0.4072 -2.2153e0 1.9432e0 5.0256e-1
36.70 -0.4097 -2.1899e0 1.9156e0 5.0633e-1
36.80 -0.4123 -2.1657e0 1.8929e0 5.1032e-1
36.90 -0.4153 -2.1430e0 1.8753e0 5.1476e-1
37.00 -0.4186 -2.1222e0 1.8623e0 5.1978e-1
37.10 -0.4223 -2.1032e0 1.8534e0 5.2540e-1
37.20 -0.4262 -2.0861e0 1.8489e0 5.3147e-1
37.30 -0.4302 -2.0704e0 1.8490e0 5.3762e-1
37.40 -0.4340 -2.0550e0 1.8512e0 5.4342e-1
37.50 -0.4373 -2.0386e0 1.8511e0 5.4856e-1
37.60 -0.4402 -2.0209e0 1.8456e0 5.5304e-1
37.70 -0.4428 -2.0024e0 1.8354e0 5.5712e-1
37.80 -0.4454 -1.9839e0 1.8242e0 5.6108e-1
37.90 -0.4479 -1.9660e0 1.8145e0 5.6502e-1
38.00 -0.4504 -1.9487e0 1.8072e0 5.6894e-1
38.10 -0.4528 -1.9317e0 1.8015e0 5.7272e-1
38.20 -0.4550 -1.9147e0 1.7958e0 5.7622e-1
38.30 -0.4570 -1.8972e0 1.7879e0 5.7931e-1
38.40 -0.4586 -1.8789e0 1.7765e0 5.8188e-1
38.50 -0.4599 -1.8599e0 1.7613e0 5.8392e-1
38.60 -0.4609 -1.8405e0 1.7441e0 5.8547e-1
38.70 -0.4616 -1.8209e0 1.7268e0 5.8661e-1
38.80 -0.4621 -1.8014e0 1.7104e0 5.8741e-1
38.90 -0.4624 -1.7821e0 1.6950e0 5.8795e-1
39.00 -0.4626 -1.7629e0 1.6807e0 5.8825e-1
39.10 -0.4627 -1.7441e0 1.6680e0 5.8829e-1
39.20 -0.4625 -1.7252e0 1.6566e0 5.8798e-1
39.30 -0.4620 -1.7059e0 1.6450e0 5.8728e-1
39.40 -0.4613 -1.6860e0 1.6312e0 5.8619e-1
39.50 -0.4604 -1.6654e0 1.6142e0 5.8476e-1
39.60 -0.4594 -1.6442e0 1.5939e0 5.8307e-1
39.70 -0.4582 -1.6229e0 1.5714e0 5.8127e-1
39.80 -0.4571 -1.6019e0 1.5488e0 5.7946e-1
39.90 -0.4560 -1.5815e0 1.5278e0 5.7773e-1
40.00 -0.4549 -1.5619e0 1.5092e0 5.7606e-1
40.10 -0.4539 -1.5429e0 1.4931e0 5.7439e-1
40.20 -0.4527 -1.5245e0 1.4791e0 5.7259e-1
40.30 -0.4514 -1.5062e0 1.4661e0 5.7053e-1
40.40 -0.4499 -1.4876e0 1.4527e0 5.6813e-1
40.50 -0.4482 -1.4684e0 1.4374e0 5.6544e-1
40.60 -0.4463 -1.4490e0 1.4199e0 5.6256e-1
40.70 -0.4445 -1.4296e0 1.4013e0 5.5967e-1
40.80 -0.4427 -1.4108e0 1.3833e0 5.5691e-1
40.90 -0.4410 -1.3928e0 1.3677e0 5.5432e-1
41.00 -0.4394 -1.3758e0 1.3550e0 5.5184e-1
41.10 -0.4379 -1.3597e0 1.3450e0 5.4939e-1
41.20 -0.4363 -1.3444e0 1.3383e0 5.4691e-1
41.30 -0.4346 -1.3298e0 1.3358e0 5.4432e-1
41.40 -0.4327 -1.3158e0 1.3368e0 5.4147e-1
41.50 -0.4306 -1.3015e0 1.3385e0 5.3823e-1
41.60 -0.4282 -1.2865e0 1.3375e0 5.3457e-1
41.70 -0.4256 -1.2708e0 1.3324e0 5.3053e-1
41.80 -0.4228 -1.2547e0 1.3238e0 5.2620e-1
41.90 -0.4198 -1.2384e0 1.3141e0 5.2164e-1
42.00 -0.4166 -1.2221e0 1.3047e0 5.1686e-1
42.10 -0.4134 -1.2057e0 1.2956e0 5.1193e-1
42.20 -0.4101 -1.1894e0 1.2862e0 5.0693e-1
42.30 -0.4068 -1.1733e0 1.2767e0 5.0197e-1
42.40 -0.4035 -1.1577e0 1.2677e0 4.9707e-1
42.50 -0.4003 -1.1425e0 1.2598e0 4.9220e-1
42.60 -0.3970 -1.1275e0 1.2525e0 4.8730e-1
42.70 -0.3936 -1.1124e0 1.2446e0 4.8232e-1
42.80 -0.3901 -1.0972e0 1.2352e0 4.7719e-1
42.90 -0.3865 -1.0816e0 1.2235e0 4.7189e-1
43.00 -0.3828 -1.0656e0 1.2093e0 4.6640e-1
43.10 -0.3790 -1.0493e0 1.1929e0 4.6079e-1
43.20 -0.3751 -1.0330e0 1.1754e0 4.5517e-1
43.30 -0.3713 -1.0171e0 1.1589e0 4.4965e-1
43.40 -0.3676 -1.0019e0 1.1450e0 4.4427e-1
43.50 -0.3639 -9.8734e-1 1.1341e0 4.3900e-1
43.60 -0.3603 -9.7319e-1 1.1252e0 4.3375e-1
43.70 -0.3566 -9.5913e-1 1.1164e0 4.2843e-1
43.80 -0.3528 -9.4487e-1 1.1064e0 4.2298e-1
43.90 -0.3488 -9.3028e-1 1.0944e0 4.1733e-1
44.00 -0.3446 -9.1525e-1 1.0803e0 4.1147e-1
44.10 -0.3403 -8.9972e-1 1.0644e0 4.0540e-1
44.20 -0.3359 -8.8369e-1 1.0465e0 3.9916e-1
44.30 -0.3313 -8.6729e-1 1.0269e0 3.9284e-1
44.40 -0.3268 -8.5071e-1 1.0058e0 3.8650e-1
44.50 -0.3222 -8.3416e-1 9.8402e-1 3.8023e-1
44.60 -0.3178 -8.1781e-1 9.6220e-1 3.7404e-1
44.70 -0.3133 -8.0175e-1 9.4077e-1 3.6797e-1
44.80 -0.3090 -7.8605e-1 9.2009e-1 3.6202e-1
44.90 -0.3047 -7.7079e-1 9.0057e-1 3.5621e-1
45.00 -0.3005 -7.5606e-1 8.8266e-1 3.5054e-1
45.10 -0.2964 -7.4189e-1 8.6659e-1 3.4504e-1
45.20 -0.2925 -7.2827e-1 8.5230e-1 3.3972e-1
45.30 -0.2886 -7.1521e-1 8.3963e-1 3.3460e-1
45.40 -0.2850 -7.0277e-1 8.2849e-1 3.2970e-1
45.50 -0.2814 -6.9098e-1 8.1897e-1 3.2502e-1
45.60 -0.2780 -6.7983e-1 8.1112e-1 3.2052e-1
45.70 -0.2747 -6.6920e-1 8.0475e-1 3.1613e-1
45.80 -0.2714 -6.5891e-1 7.9933e-1 3.1178e-1
45.90 -0.2680 -6.4881e-1 7.9432e-1 3.0740e-1
46.00 -0.2646 -6.3878e-1 7.8940e-1 3.0294e-1
46.10 -0.2611 -6.2868e-1 7.8427e-1 2.9834e-1
46.20 -0.2574 -6.1836e-1 7.7839e-1 2.9355e-1
46.30 -0.2535 -6.0767e-1 7.7109e-1 2.8853e-1
46.40 -0.2494 -5.9655e-1 7.6201e-1 2.8330e-1
46.50 -0.2452 -5.8498e-1 7.5108e-1 2.7786e-1
46.60 -0.2408 -5.7303e-1 7.3848e-1 2.7228e-1
46.70 -0.2364 -5.6086e-1 7.2459e-1 2.6663e-1
46.80 -0.2319 -5.4865e-1 7.0997e-1 2.6098e-1
46.90 -0.2275 -5.3659e-1 6.9530e-1 2.5540e-1
47.00 -0.2231 -5.2478e-1 6.8112e-1 2.4989e-1
47.10 -0.2187 -5.1319e-1 6.6756e-1 2.4443e-1
47.20 -0.2143 -5.0171e-1 6.5431e-1 2.3899e-1
47.30 -0.2099 -4.9023e-1 6.4086e-1 2.3357e-1
47.40 -0.2055 -4.7871e-1 6.2691e-1 2.2818e-1
47.50 -0.2012 -4.6724e-1 6.1253e-1 2.2285e-1
47.60 -0.1969 -4.5596e-1 5.9821e-1 2.1764e-1
47.70 -0.1928 -4.4503e-1 5.8454e-1 2.1260e-1
47.80 -0.1887 -4.3450e-1 5.7185e-1 2.0772e-1
47.90 -0.1848 -4.2433e-1 5.6008e-1 2.0299e-1
48.00 -0.1810 -4.1441e-1 5.4875e-1 1.9839e-1
48.10 -0.1772 -4.0463e-1 5.3737e-1 1.9390e-1
48.20 -0.1735 -3.9497e-1 5.2569e-1 1.8950e-1
48.30 -0.1699 -3.8545e-1 5.1383e-1 1.8519e-1
48.40 -0.1663 -3.7608e-1 5.0198e-1 1.8094e-1
48.50 -0.1627 -3.6681e-1 4.9016e-1 1.7673e-1
48.60 -0.1591 -3.5758e-1 4.7821e-1 1.7251e-1
48.70 -0.1555 -3.4829e-1 4.6591e-1 1.6825e-1
48.80 -0.1518 -3.3892e-1 4.5313e-1 1.6395e-1
48.90 -0.1481 -3.2944e-1 4.3987e-1 1.5959e-1
49.00 -0.1443 -3.1989e-1 4.2626e-1 1.5521e-1
49.10 -0.1405 -3.1034e-1 4.1254e-1 1.5081e-1
49.20 -0.1367 -3.0083e-1 3.9892e-1 1.4643e-1
49.30 -0.1329 -2.9143e-1 3.8548e-1 1.4210e-1
49.40 -0.1291 -2.8217e-1 3.7217e-1 1.3782e-1
49.50 -0.1254 -2.7310e-1 3.5901e-1 1.3362e-1
49.60 -0.1218 -2.6425e-1 3.4614e-1 1.2950e-1
49.70 -0.1182 -2.5567e-1 3.3374e-1 1.2546e-1
49.80 -0.1147 -2.4735e-1 3.2195e-1 1.2150e-1
49.90 -0.1112 -2.3929e-1 3.1082e-1 1.1761e-1
50.00 -0.1078 -2.3143e-1 3.0023e-1 1.1379e-1
50.10 -0.1044 -2.2373e-1 2.8995e-1 1.1003e-1
50.20 -0.1010 -2.1616e-1 2.7983e-1 1.0633e-1
50.30 -0.0978 -2.0875e-1 2.6987e-1 1.0271e-1
50.40 -0.0945 -2.0152e-1 2.6017e-1 9.9162e-2
50.50 -0.0914 -1.9448e-1 2.5084e-1 9.5701e-2
50.60 -0.0883 -1.8763e-1 2.4189e-1 9.2327e-2
50.70 -0.0853 -1.8095e-1 2.3325e-1 8.9044e-2
50.80 -0.0824 -1.7446e-1 2.2486e-1 8.5861e-2
50.90 -0.0795 -1.6817e-1 2.1672e-1 8.2785e-2
51.00 -0.0768 -1.6210e-1 2.0892e-1 7.9820e-2
51.10 -0.0741 -1.5627e-1 2.0154e-1 7.6964e-2
51.20 -0.0716 -1.5066e-1 1.9457e-1 7.4210e-2
51.30 -0.0691 -1.4524e-1 1.8792e-1 7.1551e-2
51.40 -0.0667 -1.4000e-1 1.8150e-1 6.8981e-2
51.50 -0.0644 -1.3491e-1 1.7525e-1 6.6498e-2
51.60 -0.0621 -1.3000e-1 1.6922e-1 6.4098e-2
51.70 -0.0599 -1.2523e-1 1.6340e-1 6.1773e-2
51.80 -0.0578 -1.2059e-1 1.5774e-1 5.9517e-2
51.90 -0.0557 -1.1604e-1 1.5212e-1 5.7321e-2
52.00 -0.0537 -1.1157e-1 1.4645e-1 5.5180e-2
52.10 -0.0517 -1.0716e-1 1.4067e-1 5.3090e-2
52.20 -0.0498 -1.0281e-1 1.3477e-1 5.1044e-2
52.30 -0.0479 -9.8530e-2 1.2879e-1 4.9037e-2
52.40 -0.0460 -9.4313e-2 1.2278e-1 4.7062e-2
52.50 -0.0441 -9.0168e-2 1.1681e-1 4.5115e-2
52.60 -0.0423 -8.6094e-2 1.1093e-1 4.3190e-2
52.70 -0.0405 -8.2085e-2 1.0517e-1 4.1283e-2
52.80 -0.0386 -7.8132e-2 9.9533e-2 3.9390e-2
52.90 -0.0368 -7.4229e-2 9.3992e-2 3.7513e-2
53.00 -0.0350 -7.0385e-2 8.8548e-2 3.5658e-2
53.10 -0.0333 -6.6622e-2 8.3237e-2 3.3836e-2
53.20 -0.0316 -6.2972e-2 7.8126e-2 3.2055e-2
53.30 -0.0299 -5.9462e-2 7.3275e-2 3.0323e-2
53.40 -0.0282 -5.6109e-2 6.8729e-2 2.8642e-2
53.50 -0.0266 -5.2917e-2 6.4517e-2 2.7007e-2
53.60 -0.0251 -4.9874e-2 6.0647e-2 2.5410e-2
53.70 -0.0236 -4.6951e-2 5.7073e-2 2.3843e-2
53.80 -0.0221 -4.4118e-2 5.3719e-2 2.2300e-2
53.90 -0.0206 -4.1352e-2 5.0511e-2 2.0778e-2
54.00 -0.0191 -3.8645e-2 4.7408e-2 1.9280e-2
54.10 -0.0177 -3.5991e-2 4.4389e-2 1.7812e-2
54.20 -0.0162 -3.3396e-2 4.1441e-2 1.6380e-2
54.30 -0.0149 -3.0874e-2 3.8567e-2 1.4996e-2
54.40 -0.0136 -2.8448e-2 3.5795e-2 1.3670e-2
54.50 -0.0123 -2.6139e-2 3.3163e-2 1.2408e-2
54.60 -0.0111 -2.3959e-2 3.0700e-2 1.1212e-2
54.70 -0.0100 -2.1906e-2 2.8414e-2 1.0080e-2
54.80 -0.0090 -1.9976e-2 2.6300e-2 9.0087e-3
54.90 -0.0080 -1.8163e-2 2.4347e-2 7.9946e-3
55.00 -0.0070 -1.6461e-2 2.2548e-2 7.0346e-3
55.10 -0.0061 -1.4862e-2 2.0895e-2 6.1253e-3
55.20 -0.0052 -1.3357e-2 1.9381e-2 5.2633e-3
55.30 -0.0044 -1.1938e-2 1.7990e-2 4.4462e-3
55.40 -0.0037 -1.0598e-2 1.6696e-2 3.6728e-3
55.50 -0.0029 -9.3362e-3 1.5479e-2 2.9420e-3
55.60 -0.0022 -8.1550e-3 1.4341e-2 2.2510e-3
55.70 -0.0016 -7.0509e-3 1.3291e-2 1.5947e-3
55.80 -0.0010 -6.0140e-3 1.2325e-2 9.6667e-4
55.90 -0.0004 -5.0325e-3 1.1428e-2 3.6116e-4
56.00 0.0002 -4.0966e-3 1.0583e-2 -2.2623e-4
56.10 0.0008 -3.1985e-3 9.7807e-3 -7.9868e-4
56.20 0.0014 -2.3325e-3 9.0170e-3 -1.3577e-3
56.30 0.0019 -1.4955e-3 8.2883e-3 -1.9031e-3
56.40 0.0024 -6.8676e-4 7.5919e-3 -2.4333e-3
56.50 0.0030 9.1638e-5 6.9270e-3 -2.9461e-3
56.60 0.0034 8.3647e-4 6.2955e-3 -3.4392e-3
56.70 0.0039 1.5444e-3 5.7010e-3 -3.9106e-3
56.80 0.0044 2.2126e-3 5.1473e-3 -4.3587e-3
56.90 0.0048 2.8394e-3 4.6367e-3 -4.7827e-3
57.00 0.0052 3.4242e-3 4.1703e-3 -5.1819e-3
57.10 0.0056 3.9674e-3 3.7475e-3 -5.5566e-3
57.20 0.0059 4.4705e-3 3.3666e-3 -5.9069e-3
57.30 0.0063 4.9349e-3 3.0249e-3 -6.2332e-3
57.40 0.0066 5.3628e-3 2.7192e-3 -6.5362e-3
57.50 0.0068 5.7557e-3 2.4458e-3 -6.8165e-3
57.60 0.0071 6.1157e-3 2.2018e-3 -7.0746e-3
57.70 0.0073 6.4443e-3 1.9840e-3 -7.3114e-3
57.80 0.0076 6.7433e-3 1.7899e-3 -7.5276e-3
57.90 0.0078 7.0144e-3 1.6170e-3 -7.7243e-3
58.00 0.0079 7.2593e-3 1.4632e-3 -7.9023e-3
58.10 0.0081 7.4795e-3 1.3265e-3 -8.0625e-3
58.20 0.0082 7.6768e-3 1.2051e-3 -8.2060e-3
58.30 0.0084 7.8527e-3 1.0973e-3 -8.3337e-3
58.40 0.0085 8.0086e-3 1.0015e-3 -8.4465e-3
58.50 0.0086 8.1462e-3 9.1643e-4 -8.5453e-3
58.60 0.0087 8.2667e-3 8.4071e-4 -8.6312e-3
58.70 0.0087 8.3716e-3 7.7324e-4 -8.7050e-3
58.80 0.0088 8.4619e-3 7.1302e-4 -8.7674e-3
58.90 0.0089 8.5389e-3 6.5920e-4 -8.8193e-3
59.00 0.0089 8.6035e-3 6.1101e-4 -8.8614e-3
59.10 0.0089 8.6567e-3 5.6779e-4 -8.8942e-3
59.20 0.0090 8.6994e-3 5.2895e-4 -8.9186e-3
59.30 0.0090 8.7323e-3 4.9398e-4 -8.9350e-3
59.40 0.0090 8.7562e-3 4.6244e-4 -8.9439e-3
59.50 0.0090 8.7718e-3 4.3392e-4 -8.9460e-3
59.60 0.0090 8.7797e-3 4.0809e-4 -8.9417e-3
59.70 0.0090 8.7805e-3 3.8464e-4 -8.9314e-3
59.80 0.0090 8.7748e-3 3.6331e-4 -8.9155e-3
59.90 0.0089 8.7630e-3 3.4386e-4 -8.8945e-3
60.00 0.0089 8.7456e-3 3.2609e-4 -8.8688e-3
60.10 0.0089 8.7230e-3 3.0982e-4 -8.8386e-3
60.20 0.0088 8.6957e-3 2.9487e-4 -8.8043e-3
60.30 0.0088 8.6640e-3 2.8113e-4 -8.7662e-3
60.40 0.0088 8.6282e-3 2.6845e-4 -8.7245e-3
60.50 0.0087 8.5887e-3 2.5673e-4 -8.6796e-3
60.60 0.0087 8.5457e-3 2.4587e-4 -8.6317e-3
60.70 0.0086 8.4996e-3 2.3579e-4 -8.5811e-3
60.80 0.0086 8.4505e-3 2.2640e-4 -8.5278e-3
60.90 0.0085 8.3989e-3 2.1765e-4 -8.4723e-3
61.00 0.0085 8.3447e-3 2.0946e-4 -8.4146e-3
61.10 0.0084 8.2884e-3 2.0179e-4 -8.3549e-3
61.20 0.0083 8.2300e-3 1.9458e-4 -8.2935e-3
61.30 0.0083 8.1698e-3 1.8780e-4 -8.2304e-3
61.40 0.0082 8.1079e-3 1.8141e-4 -8.1658e-3
61.50 0.0081 8.0445e-3 1.7537e-4 -8.0999e-3
61.60 0.0081 7.9797e-3 1.6965e-4 -8.0328e-3
61.70 0.0080 7.9137e-3 1.6422e-4 -7.9646e-3
61.80 0.0079 7.8465e-3 1.5906e-4 -7.8954e-3
61.90 0.0079 7.7784e-3 1.5415e-4 -7.8254e-3
62.00 0.0078 7.7095e-3 1.4947e-4 -7.7546e-3
62.10 0.0077 7.6397e-3 1.4499e-4 -7.6832e-3
62.20 0.0076 7.5693e-3 1.4071e-4 -7.6112e-3
62.30 0.0076 7.4983e-3 1.3662e-4 -7.5387e-3
62.40 0.0075 7.4269e-3 1.3268e-4 -7.4658e-3
62.50 0.0074 7.3550e-3 1.2891e-4 -7.3926e-3
62.60 0.0073 7.2829e-3 1.2528e-4 -7.3191e-3
62.70 0.0073 7.2104e-3 1.2178e-4 -7.2455e-3
62.80 0.0072 7.1378e-3 1.1841e-4 -7.1717e-3
62.90 0.0071 7.0651e-3 1.1516e-4 -7.0979e-3
63.00 0.0070 6.9923e-3 1.1202e-4 -7.0240e-3
63.10 0.0070 6.9195e-3 1.0899e-4 -6.9502e-3
63.20 0.0069 6.8468e-3 1.0606e-4 -6.8765e-3
63.30 0.0068 6.7741e-3 1.0322e-4 -6.8029e-3
63.40 0.0068 6.7016e-3 1.0047e-4 -6.7295e-3
63.50 0.0067 6.6293e-3 9.7804e-5 -6.6563e-3
63.60 0.0066 6.5572e-3 9.5220e-5 -6.5834e-3
63.70 0.0065 6.4853e-3 9.2713e-5 -6.5108e-3
63.80 0.0065 6.4138e-3 9.0280e-5 -6.4384e-3
63.90 0.0064 6.3425e-3 8.7917e-5 -6.3665e-3
64.00 0.0063 6.2716e-3 8.5622e-5 -6.2949e-3
64.10 0.0062 6.2011e-3 8.3391e-5 -6.2237e-3
