# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
64.20 0.0058 5.7992e-3 7.6364e-5 -5.8206e-3
64.30 0.0058 5.7324e-3 7.4360e-5 -5.7532e-3
64.40 0.0057 5.6661e-3 7.2411e-5 -5.6863e-3
64.50 0.0056 5.6002e-3 7.0515e-5 -5.6199e-3
64.60 0.0056 5.5349e-3 6.8670e-5 -5.5539e-3
64.70 0.0055 5.4700e-3 6.6875e-5 -5.4885e-3
64.80 0.0054 5.4056e-3 6.5128e-5 -5.4236e-3
64.90 0.0054 5.3417e-3 6.3428e-5 -5.3592e-3
65.00 0.0053 5.2784e-3 6.1772e-5 -5.2954e-3
65.10 0.0052 5.2156e-3 6.0161e-5 -5.2322e-3
65.20 0.0052 5.1534e-3 5.8591e-5 -5.1695e-3
65.30 0.0051 5.0917e-3 5.7063e-5 -5.1073e-3
65.40 0.0051 5.0306e-3 5.5575e-5 -5.0458e-3
65.50 0.0050 4.9701e-3 5.4126e-5 -4.9848e-3
65.60 0.0049 4.9101e-3 5.2714e-5 -4.9244e-3
65.70 0.0049 4.8507e-3 5.1339e-5 -4.8647e-3
65.80 0.0048 4.7919e-3 5.0000e-5 -4.8055e-3
65.90 0.0048 4.7337e-3 4.8696e-5 -4.7469e-3
66.00 0.0047 4.6761e-3 4.7426e-5 -4.6889e-3
66.10 0.0046 4.6191e-3 4.6188e-5 -4.6315e-3
66.20 0.0046 4.5626e-3 4.4983e-5 -4.5748e-3
66.30 0.0045 4.5068e-3 4.3809e-5 -4.5186e-3
66.40 0.0045 4.4516e-3 4.2666e-5 -4.4630e-3
66.50 0.0044 4.3969e-3 4.1552e-5 -4.4080e-3
66.60 0.0044 4.3428e-3 4.0467e-5 -4.3537e-3
66.70 0.0043 4.2894e-3 3.9410e-5 -4.2999e-3
66.80 0.0043 4.2365e-3 3.8381e-5 -4.2467e-3
66.90 0.0042 4.1842e-3 3.7378e-5 -4.1941e-3
67.00 0.0042 4.1325e-3 3.6402e-5 -4.1422e-3
67.10 0.0041 4.0813e-3 3.5451e-5 -4.0908e-3
67.20 0.0040 4.0308e-3 3.4525e-5 -4.0400e-3
67.30 0.0040 3.9808e-3 3.3622e-5 -3.9898e-3
67.40 0.0039 3.9314e-3 3.2744e-5 -3.9401e-3
67.50 0.0039 3.8826e-3 3.1888e-5 -3.8911e-3
67.60 0.0038 3.8344e-3 3.1055e-5 -3.8426e-3
67.70 0.0038 3.7867e-3 3.0243e-5 -3.7947e-3
67.80 0.0038 3.7396e-3 2.9452e-5 -3.7473e-3
67.90 0.0037 3.6930e-3 2.8682e-5 -3.7006e-3
68.00 0.0037 3.6470e-3 2.7933e-5 -3.6543e-3
68.10 0.0036 3.6015e-3 2.7203e-5 -3.6087e-3
68.20 0.0036 3.5566e-3 2.6492e-5 -3.5635e-3
68.30 0.0035 3.5122e-3 2.5799e-5 -3.5190e-3
68.40 0.0035 3.4684e-3 2.5125e-5 -3.4749e-3
68.50 0.0034 3.4251e-3 2.4468e-5 -3.4315e-3
68.60 0.0034 3.3823e-3 2.3829e-5 -3.3885e-3
68.70 0.0034 3.3400e-3 2.3206e-5 -3.3461e-3
68.80 0.0033 3.2983e-3 2.2600e-5 -3.3041e-3
68.90 0.0033 3.2570e-3 2.2009e-5 -3.2627e-3
69.00 0.0032 3.2163e-3 2.1434e-5 -3.2218e-3
69.10 0.0032 3.1760e-3 2.0874e-5 -3.1814e-3
69.20 0.0031 3.1363e-3 2.0329e-5 -3.1416e-3
69.30 0.0031 3.0970e-3 1.9798e-5 -3.1022e-3
69.40 0.0031 3.0583e-3 1.9281e-5 -3.0632e-3
69.50 0.0030 3.0200e-3 1.8778e-5 -3.0248e-3
69.60 0.0030 2.9822e-3 1.8288e-5 -2.9869e-3
69.70 0.0030 2.9448e-3 1.7810e-5 -2.9494e-3
69.80 0.0029 2.9079e-3 1.7346e-5 -2.9124e-3
69.90 0.0029 2.8715e-3 1.6893e-5 -2.8758e-3
70.00 0.0028 2.8355e-3 1.6452e-5 -2.8397e-3
70.10 0.0028 2.8000e-3 1.6023e-5 -2.8041e-3
70.20 0.0028 2.7649e-3 1.5605e-5 -2.7689e-3
70.30 0.0027 2.7303e-3 1.5199e-5 -2.7342e-3
70.40 0.0027 2.6961e-3 1.4803e-5 -2.6998e-3
70.50 0.0027 2.6623e-3 1.4417e-5 -2.6660e-3
70.60 0.0026 2.6289e-3 1.4041e-5 -2.6325e-3
70.70 0.0026 2.5960e-3 1.3676e-5 -2.5995e-3
70.80 0.0026 2.5635e-3 1.3319e-5 -2.5668e-3
70.90 0.0025 2.5313e-3 1.2973e-5 -2.5346e-3
71.00 0.0025 2.4996e-3 1.2635e-5 -2.5028e-3
71.10 0.0025 2.4683e-3 1.2306e-5 -2.4714e-3
71.20 0.0024 2.4374e-3 1.1986e-5 -2.4404e-3
71.30 0.0024 2.4069e-3 1.1675e-5 -2.4098e-3
71.40 0.0024 2.3767e-3 1.1371e-5 -2.3796e-3
71.50 0.0024 2.3469e-3 1.1076e-5 -2.3497e-3
71.60 0.0023 2.3176e-3 1.0788e-5 -2.3203e-3
71.70 0.0023 2.2885e-3 1.0508e-5 -2.2912e-3
71.80 0.0023 2.2599e-3 1.0235e-5 -2.2624e-3
71.90 0.0022 2.2316e-3 9.9693e-6 -2.2341e-3
72.00 0.0022 2.2036e-3 9.7106e-6 -2.2061e-3
72.10 0.0022 2.1761e-3 9.4587e-6 -2.1784e-3
72.20 0.0022 2.1488e-3 9.2133e-6 -2.1511e-3
72.30 0.0021 2.1219e-3 8.9745e-6 -2.1242e-3
72.40 0.0021 2.0954e-3 8.7418e-6 -2.0976e-3
72.50 0.0021 2.0692e-3 8.5153e-6 -2.0713e-3
72.60 0.0020 2.0433e-3 8.2947e-6 -2.0453e-3
72.70 0.0020 2.0177e-3 8.0799e-6 -2.0197e-3
72.80 0.0020 1.9925e-3 7.8707e-6 -1.9944e-3
72.90 0.0020 1.9675e-3 7.6670e-6 -1.9694e-3
73.00 0.0019 1.9429e-3 7.4686e-6 -1.9448e-3
73.10 0.0019 1.9186e-3 7.2753e-6 -1.9204e-3
73.20 0.0019 1.8946e-3 7.0872e-6 -1.8964e-3
73.30 0.0019 1.8709e-3 6.9039e-6 -1.8726e-3
73.40 0.0019 1.8475e-3 6.7255e-6 -1.8492e-3
73.50 0.0018 1.8244e-3 6.5517e-6 -1.8260e-3
73.60 0.0018 1.8016e-3 6.3824e-6 -1.8032e-3
73.70 0.0018 1.7791e-3 6.2175e-6 -1.7806e-3
73.80 0.0018 1.7569e-3 6.0570e-6 -1.7584e-3
73.90 0.0017 1.7349e-3 5.9006e-6 -1.7364e-3
74.00 0.0017 1.7132e-3 5.7483e-6 -1.7146e-3
74.10 0.0017 1.6918e-3 5.6000e-6 -1.6932e-3
74.20 0.0017 1.6707e-3 5.4556e-6 -1.6720e-3
74.30 0.0017 1.6498e-3 5.3149e-6 -1.6511e-3
74.40 0.0016 1.6292e-3 5.1778e-6 -1.6305e-3
74.50 0.0016 1.6089e-3 5.0444e-6 -1.6101e-3
74.60 0.0016 1.5888e-3 4.9144e-6 -1.5900e-3
74.70 0.0016 1.5689e-3 4.7878e-6 -1.5701e-3
74.80 0.0016 1.5493e-3 4.6645e-6 -1.5505e-3
74.90 0.0015 1.5300e-3 4.5444e-6 -1.5311e-3
75.00 0.0015 1.5109e-3 4.4274e-6 -1.5119e-3
75.10 0.0015 1.4920e-3 4.3134e-6 -1.4931e-3
75.20 0.0015 1.4734e-3 4.2025e-6 -1.4744e-3
75.30 0.0015 1.4550e-3 4.0944e-6 -1.4560e-3
75.40 0.0014 1.4368e-3 3.9891e-6 -1.4378e-3
75.50 0.0014 1.4189e-3 3.8865e-6 -1.4198e-3
75.60 0.0014 1.4012e-3 3.7866e-6 -1.4021e-3
75.70 0.0014 1.3837e-3 3.6893e-6 -1.3846e-3
75.80 0.0014 1.3665e-3 3.5945e-6 -1.3673e-3
75.90 0.0014 1.3494e-3 3.5022e-6 -1.3503e-3
76.00 0.0013 1.3326e-3 3.4122e-6 -1.3334e-3
76.10 0.0013 1.3160e-3 3.3246e-6 -1.3168e-3
76.20 0.0013 1.2996e-3 3.2393e-6 -1.3003e-3
76.30 0.0013 1.2834e-3 3.1562e-6 -1.2841e-3
76.40 0.0013 1.2674e-3 3.0752e-6 -1.2681e-3
76.50 0.0013 1.2516e-3 2.9963e-6 -1.2523e-3
76.60 0.0012 1.2360e-3 2.9195e-6 -1.2366e-3
76.70 0.0012 1.2205e-3 2.8447e-6 -1.2212e-3
76.80 0.0012 1.2053e-3 2.7717e-6 -1.2060e-3
76.90 0.0012 1.1903e-3 2.7007e-6 -1.1910e-3
77.00 0.0012 1.1755e-3 2.6315e-6 -1.1761e-3
77.10 0.0012 1.1608e-3 2.5641e-6 -1.1614e-3
77.20 0.0011 1.1464e-3 2.4985e-6 -1.1470e-3
77.30 0.0011 1.1321e-3 2.4345e-6 -1.1327e-3
77.40 0.0011 1.1180e-3 2.3722e-6 -1.1186e-3
77.50 0.0011 1.1041e-3 2.3115e-6 -1.1046e-3
77.60 0.0011 1.0903e-3 2.2524e-6 -1.0909e-3
77.70 0.0011 1.0767e-3 2.1948e-6 -1.0773e-3
77.80 0.0011 1.0633e-3 2.1386e-6 -1.0638e-3
77.90 0.0011 1.0501e-3 2.0840e-6 -1.0506e-3
78.00 0.0010 1.0370e-3 2.0307e-6 -1.0375e-3
78.10 0.0010 1.0241e-3 1.9788e-6 -1.0246e-3
78.20 0.0010 1.0114e-3 1.9282e-6 -1.0118e-3
78.30 0.0010 9.9880e-4 1.8790e-6 -9.9924e-4
78.40 0.0010 9.8637e-4 1.8310e-6 -9.8680e-4
78.50 0.0010 9.7410e-4 1.7843e-6 -9.7452e-4
78.60 0.0010 9.6198e-4 1.7387e-6 -9.6239e-4
78.70 0.0010 9.5001e-4 1.6943e-6 -9.5041e-4
78.80 0.0009 9.3820e-4 1.6511e-6 -9.3858e-4
78.90 0.0009 9.2653e-4 1.6090e-6 -9.2691e-4
79.00 0.0009 9.1501e-4 1.5680e-6 -9.1538e-4
79.10 0.0009 9.0363e-4 1.5280e-6 -9.0399e-4
79.20 0.0009 8.9240e-4 1.4890e-6 -8.9275e-4
79.30 0.0009 8.8131e-4 1.4511e-6 -8.8164e-4
79.40 0.0009 8.7035e-4 1.4141e-6 -8.7068e-4
79.50 0.0009 8.5953e-4 1.3781e-6 -8.5985e-4
79.60 0.0008 8.4885e-4 1.3430e-6 -8.4916e-4
79.70 0.0008 8.3830e-4 1.3088e-6 -8.3861e-4
79.80 0.0008 8.2789e-4 1.2754e-6 -8.2818e-4
79.90 0.0008 8.1760e-4 1.2430e-6 -8.1789e-4
