# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
64.20 0.0061 6.0495e-3 8.0025e-5 -6.0713e-3
64.30 0.0060 5.9805e-3 7.7942e-5 -6.0017e-3
64.40 0.0060 5.9120e-3 7.5916e-5 -5.9325e-3
64.50 0.0059 5.8439e-3 7.3945e-5 -5.8639e-3
64.60 0.0058 5.7763e-3 7.2027e-5 -5.7957e-3
64.70 0.0057 5.7092e-3 7.0161e-5 -5.7281e-3
64.80 0.0057 5.6427e-3 6.8344e-5 -5.6610e-3
64.90 0.0056 5.5766e-3 6.6575e-5 -5.5944e-3
65.00 0.0055 5.5111e-3 6.4853e-5 -5.5284e-3
65.10 0.0055 5.4462e-3 6.3176e-5 -5.4630e-3
65.20 0.0054 5.3818e-3 6.1543e-5 -5.3981e-3
65.30 0.0053 5.3180e-3 5.9952e-5 -5.3339e-3
65.40 0.0053 5.2547e-3 5.8402e-5 -5.2702e-3
65.50 0.0052 5.1921e-3 5.6893e-5 -5.2071e-3
65.60 0.0052 5.1300e-3 5.5423e-5 -5.1446e-3
65.70 0.0051 5.0685e-3 5.3990e-5 -5.0827e-3
65.80 0.0050 5.0076e-3 5.2595e-5 -5.0214e-3
65.90 0.0050 4.9473e-3 5.1235e-5 -4.9608e-3
66.00 0.0049 4.8877e-3 4.9911e-5 -4.9007e-3
66.10 0.0049 4.8286e-3 4.8621e-5 -4.8413e-3
66.20 0.0048 4.7701e-3 4.7363e-5 -4.7825e-3
66.30 0.0047 4.7123e-3 4.6139e-5 -4.7243e-3
66.40 0.0047 4.6550e-3 4.4945e-5 -4.6667e-3
66.50 0.0046 4.5984e-3 4.3783e-5 -4.6097e-3
66.60 0.0046 4.5423e-3 4.2650e-5 -4.5534e-3
66.70 0.0045 4.4869e-3 4.1547e-5 -4.4976e-3
66.80 0.0045 4.4321e-3 4.0471e-5 -4.4425e-3
66.90 0.0044 4.3778e-3 3.9424e-5 -4.3880e-3
67.00 0.0043 4.3242e-3 3.8403e-5 -4.3341e-3
67.10 0.0043 4.2712e-3 3.7409e-5 -4.2808e-3
67.20 0.0042 4.2188e-3 3.6441e-5 -4.2281e-3
67.30 0.0042 4.1669e-3 3.5497e-5 -4.1760e-3
67.40 0.0041 4.1157e-3 3.4578e-5 -4.1245e-3
67.50 0.0041 4.0650e-3 3.3682e-5 -4.0736e-3
67.60 0.0040 4.0150e-3 3.2810e-5 -4.0233e-3
67.70 0.0040 3.9655e-3 3.1960e-5 -3.9736e-3
67.80 0.0039 3.9166e-3 3.1132e-5 -3.9245e-3
67.90 0.0039 3.8682e-3 3.0326e-5 -3.8759e-3
68.00 0.0038 3.8204e-3 2.9541e-5 -3.8279e-3
68.10 0.0038 3.7732e-3 2.8775e-5 -3.7805e-3
68.20 0.0037 3.7266e-3 2.8030e-5 -3.7337e-3
68.30 0.0037 3.6805e-3 2.7304e-5 -3.6874e-3
68.40 0.0036 3.6349e-3 2.6597e-5 -3.6417e-3
68.50 0.0036 3.5899e-3 2.5908e-5 -3.5965e-3
68.60 0.0036 3.5455e-3 2.5237e-5 -3.5518e-3
68.70 0.0035 3.5016e-3 2.4584e-5 -3.5078e-3
68.80 0.0035 3.4582e-3 2.3947e-5 -3.4642e-3
68.90 0.0034 3.4153e-3 2.3327e-5 -3.4212e-3
69.00 0.0034 3.3730e-3 2.2723e-5 -3.3787e-3
69.10 0.0033 3.3311e-3 2.2135e-5 -3.3367e-3
69.20 0.0033 3.2898e-3 2.1562e-5 -3.2952e-3
69.30 0.0033 3.2490e-3 2.1004e-5 -3.2542e-3
69.40 0.0032 3.2087e-3 2.0461e-5 -3.2138e-3
69.50 0.0032 3.1689e-3 1.9931e-5 -3.1738e-3
69.60 0.0031 3.1295e-3 1.9416e-5 -3.1344e-3
69.70 0.0031 3.0907e-3 1.8913e-5 -3.0954e-3
69.80 0.0031 3.0523e-3 1.8424e-5 -3.0569e-3
69.90 0.0030 3.0144e-3 1.7948e-5 -3.0188e-3
70.00 0.0030 2.9770e-3 1.7484e-5 -2.9813e-3
70.10 0.0029 2.9400e-3 1.7032e-5 -2.9442e-3
70.20 0.0029 2.9035e-3 1.6592e-5 -2.9076e-3
70.30 0.0029 2.8674e-3 1.6163e-5 -2.8714e-3
70.40 0.0028 2.8318e-3 1.5746e-5 -2.8357e-3
70.50 0.0028 2.7966e-3 1.5339e-5 -2.8004e-3
70.60 0.0028 2.7619e-3 1.4943e-5 -2.7656e-3
70.70 0.0027 2.7276e-3 1.4557e-5 -2.7312e-3
70.80 0.0027 2.6937e-3 1.4182e-5 -2.6972e-3
70.90 0.0027 2.6603e-3 1.3816e-5 -2.6637e-3
71.00 0.0026 2.6272e-3 1.3460e-5 -2.6305e-3
71.10 0.0026 2.5946e-3 1.3113e-5 -2.5978e-3
71.20 0.0026 2.5624e-3 1.2775e-5 -2.5655e-3
71.30 0.0025 2.5306e-3 1.2445e-5 -2.5336e-3
71.40 0.0025 2.4992e-3 1.2125e-5 -2.5021e-3
71.50 0.0025 2.4681e-3 1.1813e-5 -2.4710e-3
71.60 0.0024 2.4375e-3 1.1508e-5 -2.4403e-3
71.70 0.0024 2.4073e-3 1.1212e-5 -2.4100e-3
71.80 0.0024 2.3774e-3 1.0924e-5 -2.3800e-3
71.90 0.0024 2.3479e-3 1.0643e-5 -2.3504e-3
72.00 0.0023 2.3187e-3 1.0369e-5 -2.3212e-3
72.10 0.0023 2.2900e-3 1.0102e-5 -2.2924e-3
72.20 0.0023 2.2615e-3 9.8427e-6 -2.2639e-3
72.30 0.0022 2.2335e-3 9.5898e-6 -2.2358e-3
72.40 0.0022 2.2058e-3 9.3434e-6 -2.2080e-3
72.50 0.0022 2.1784e-3 9.1035e-6 -2.1806e-3
72.60 0.0022 2.1514e-3 8.8697e-6 -2.1535e-3
72.70 0.0021 2.1247e-3 8.6421e-6 -2.1268e-3
72.80 0.0021 2.0984e-3 8.4203e-6 -2.1004e-3
72.90 0.0021 2.0724e-3 8.2043e-6 -2.0743e-3
73.00 0.0021 2.0467e-3 7.9939e-6 -2.0486e-3
73.10 0.0020 2.0213e-3 7.7889e-6 -2.0231e-3
73.20 0.0020 1.9962e-3 7.5893e-6 -1.9980e-3
73.30 0.0020 1.9715e-3 7.3948e-6 -1.9732e-3
73.40 0.0020 1.9471e-3 7.2053e-6 -1.9488e-3
73.50 0.0019 1.9229e-3 7.0208e-6 -1.9246e-3
73.60 0.0019 1.8991e-3 6.8410e-6 -1.9007e-3
73.70 0.0019 1.8756e-3 6.6659e-6 -1.8771e-3
73.80 0.0019 1.8523e-3 6.4953e-6 -1.8539e-3
73.90 0.0018 1.8294e-3 6.3291e-6 -1.8309e-3
74.00 0.0018 1.8067e-3 6.1672e-6 -1.8082e-3
74.10 0.0018 1.7843e-3 6.0095e-6 -1.7858e-3
74.20 0.0018 1.7622e-3 5.8559e-6 -1.7636e-3
74.30 0.0017 1.7404e-3 5.7062e-6 -1.7418e-3
74.40 0.0017 1.7189e-3 5.5604e-6 -1.7202e-3
74.50 0.0017 1.6976e-3 5.4183e-6 -1.6989e-3
74.60 0.0017 1.6766e-3 5.2800e-6 -1.6778e-3
74.70 0.0017 1.6558e-3 5.1451e-6 -1.6570e-3
74.80 0.0016 1.6353e-3 5.0138e-6 -1.6365e-3
74.90 0.0016 1.6151e-3 4.8859e-6 -1.6162e-3
75.00 0.0016 1.5951e-3 4.7612e-6 -1.5962e-3
75.10 0.0016 1.5754e-3 4.6397e-6 -1.5764e-3
75.20 0.0016 1.5559e-3 4.5214e-6 -1.5569e-3
75.30 0.0015 1.5366e-3 4.4062e-6 -1.5377e-3
75.40 0.0015 1.5176e-3 4.2938e-6 -1.5186e-3
75.50 0.0015 1.4988e-3 4.1844e-6 -1.4998e-3
75.60 0.0015 1.4803e-3 4.0778e-6 -1.4813e-3
75.70 0.0015 1.4620e-3 3.9740e-6 -1.4629e-3
75.80 0.0014 1.4439e-3 3.8728e-6 -1.4448e-3
75.90 0.0014 1.4261e-3 3.7742e-6 -1.4269e-3
76.00 0.0014 1.4084e-3 3.6781e-6 -1.4093e-3
76.10 0.0014 1.3910e-3 3.5845e-6 -1.3919e-3
76.20 0.0014 1.3738e-3 3.4933e-6 -1.3746e-3
76.30 0.0014 1.3569e-3 3.4045e-6 -1.3576e-3
76.40 0.0013 1.3401e-3 3.3179e-6 -1.3409e-3
76.50 0.0013 1.3235e-3 3.2336e-6 -1.3243e-3
76.60 0.0013 1.3072e-3 3.1514e-6 -1.3079e-3
76.70 0.0013 1.2910e-3 3.0713e-6 -1.2917e-3
76.80 0.0013 1.2751e-3 2.9933e-6 -1.2758e-3
76.90 0.0013 1.2593e-3 2.9173e-6 -1.2600e-3
77.00 0.0012 1.2438e-3 2.8432e-6 -1.2444e-3
77.10 0.0012 1.2284e-3 2.7710e-6 -1.2291e-3
77.20 0.0012 1.2133e-3 2.7007e-6 -1.2139e-3
77.30 0.0012 1.1983e-3 2.6322e-6 -1.1989e-3
77.40 0.0012 1.1835e-3 2.5654e-6 -1.1841e-3
77.50 0.0012 1.1689e-3 2.5003e-6 -1.1694e-3
77.60 0.0012 1.1544e-3 2.4369e-6 -1.1550e-3
77.70 0.0011 1.1402e-3 2.3752e-6 -1.1407e-3
77.80 0.0011 1.1261e-3 2.3150e-6 -1.1267e-3
77.90 0.0011 1.1122e-3 2.2563e-6 -1.1127e-3
78.00 0.0011 1.0985e-3 2.1991e-6 -1.0990e-3
78.10 0.0011 1.0850e-3 2.1434e-6 -1.0854e-3
78.20 0.0011 1.0716e-3 2.0892e-6 -1.0720e-3
78.30 0.0011 1.0584e-3 2.0363e-6 -1.0588e-3
78.40 0.0010 1.0453e-3 1.9847e-6 -1.0458e-3
78.50 0.0010 1.0324e-3 1.9345e-6 -1.0329e-3
78.60 0.0010 1.0197e-3 1.8856e-6 -1.0201e-3
78.70 0.0010 1.0071e-3 1.8379e-6 -1.0075e-3
78.80 0.0010 9.9470e-4 1.7914e-6 -9.9510e-4
78.90 0.0010 9.8244e-4 1.7461e-6 -9.8283e-4
79.00 0.0010 9.7033e-4 1.7020e-6 -9.7071e-4
79.10 0.0010 9.5838e-4 1.6590e-6 -9.5875e-4
79.20 0.0009 9.4657e-4 1.6170e-6 -9.4693e-4
79.30 0.0009 9.3490e-4 1.5762e-6 -9.3525e-4
79.40 0.0009 9.2339e-4 1.5364e-6 -9.2373e-4
79.50 0.0009 9.1201e-4 1.4976e-6 -9.1234e-4
79.60 0.0009 9.0078e-4 1.4598e-6 -9.0110e-4
79.70 0.0009 8.8968e-4 1.4229e-6 -8.9000e-4
79.80 0.0009 8.7873e-4 1.3870e-6 -8.7903e-4
79.90 0.0009 8.6791e-4 1.3520e-6 -8.6821e-4
